text,label
Tôi cảm thấy nhỏ nhặt khi đăng bài với những lời phàn nàn của chính mình ngay bây giờ bởi vì nó không giống như tôi bị bắt cóc khi tôi lớn tuổi và buộc phải làm trứng Phục sinh cho đến hết đời,3
Tôi cảm thấy niềm tự hào chiến thắng này khi tôi đứng ở quầy như thể tôi đang đạt được một số danh dự nam giới cấp cao bởi vì tôi là một phụ nữ làm điều này một cô gái tóc đỏ để khởi động,1
Tôi cảm thấy ghen tị trên sumthg tat i thk của,3
Tôi sử dụng điều này ngày và đêm và đôi khi tôi cảm thấy khuôn mặt của tôi là thực sự bẩn bệnh sử dụng này img chiều cao id irc mi src http c,0
"Tôi cảm nhận được năng lượng của họ, tôi cảm thấy một niềm vui, sự nhiệt tình ngọt ngào cho cuộc sống",1
"im một người yêu và một người lắng nghe, tôi chỉ âu yếm và lắng nghe và tôi không thể làm điều âu yếm nên tôi cảm thấy hơi bơ phờ",0
Tôi cảm thấy khá căng thẳng khi tự hỏi liệu anh ấy có thể chăm sóc BB trong quá trình chạy của tôi hay không và nếu không tôi sẽ làm gì,0
"Tôi nghĩ rằng có thể, có lẽ tôi đang phủ nhận nó, có lẽ tôi không mở lòng mình ra với toàn bộ khả năng, có lẽ chỉ đến bây giờ tôi mới nhận ra rằng có thể trao cho một người đàn ông quyền lực đó đối với tôi để khiến tôi cảm thấy run rẩy trong đôi dép da của mình",4
Tôi muốn chia sẻ về một tổ chức tuyệt vời mà tôi cảm thấy vô cùng đam mê,2
im cảm thấy bồn chồn vô vọng,4
Tôi cảm thấy kém thông minh hơn sau khi xem điều này,1
Tôi cảm thấy như thoát khỏi tất cả các món ngon thân thiện dường như có rất nhiều ở Santa Cruz bao gồm cả khói nồi xung quanh vô hình luôn khiến tôi rất lười biếng Tôi thề khi tôi đến thăm thị trấn thoải mái một chuyến thăm Đại học S Đại học California Santa Cruz nổi tiếng một href http www,1
Tôi cảm thấy rất đặc biệt AMP may mắn khi có gia đình sáng tạo AMP chu đáo của tôi,1
"Tôi yêu rất nhiều loại thể thao khác nhau và thích đi chơi với bạn bè trong thời gian rảnh rỗi, tôi cũng có một phiên không lành mạnh với giải phẫu xám tôi cảm thấy ngây ngất khi ở trong ty",1
Tôi không còn cảm thấy tác dụng kỳ lạ của nó nữa,4
Tôi ghét nó như một game thủ nói Molyneux nói thêm rằng nó chỉ khiến tôi cảm thấy bị xúc phạm,3
"Tôi có thể nhớ cảm giác như thế nào khi bị anh ấy mê hoặc, tôi thực sự không thể cảm nhận được điều đó",5
Tôi cảm thấy tự tin rằng vấn đề của tôi đang được xem xét với ý thức cấp bách cao nhất,1
im cảm thấy như im cũng sẽ được tải lên một số bài thơ của tôi trên đây chỉ là một số thứ khập khiễng và lemme biết nếu các bạn thích nó,0
Tôi hy vọng không ai cảm thấy vô ơn vì đó không phải là trường hợp,0
"Tôi đấu tranh, tôi không lo lắng, thay vào đó tôi cảm thấy quyết tâm hơn nhiều để thành công",1
Tôi cảm thấy hơi không chắc chắn về kỹ năng của mình trong đấu trường tiệc sinh nhật,4
Tôi cảm nhận được nỗi đau của bạn khi nói đến việc đại diện cho những khách hàng vô ơn,0
"Tôi không có tình cảm với họ, nhưng nghiêm túc mà nói, sau một thời gian, làm thế nào để bạn cảm thấy yêu một người đối xử với bạn với sự coi thường như vậy, tôi đã chung thủy và trung thành",1
Tôi cảm thấy thiếu thốn và bị giam cầm trong thời gian chờ đợi rời đi để thực hành con người mới của tôi trong môi trường cũ của tôi,0
Tôi đã wax lông mày vào một ngày khác và tôi cảm thấy quyến rũ,1
Tôi cảm thấy vô cùng tổn thương bởi cách anh ấy cư xử với tôi và tôi không sẵn sàng để bị đối xử như vậy bởi bất kỳ ai khác,0
Tôi sẽ tiếp tục đấu tranh với việc trải nghiệm những cảm giác bình thường và cảm giác chúng đang sứt mẻ vào thời gian quý báu,1
Tôi đã cảm thấy như rác dị ứng cả ngày nhưng tôi rất vui vì tôi đã không hủy bỏ vào phút cuối,1
Tôi chưa bao giờ cảm thấy phổ biến như vậy,1
Tôi muốn được hạnh phúc và cảm thấy được yêu thương,2
khi đạp xe trong nước,4
"Tôi đã từng biết một Quaker, người đã tuyên bố khá hào hứng rằng anh ta cảm thấy hoàn toàn tuyệt vời bởi vì trong khoảng thời gian khoảng hai tuần không có gì nhiều xảy ra trong não anh ta",1
Tôi đã cảm thấy như một con vịt bị lạc vì những trải nghiệm trong cuộc sống đã làm tâm hồn tôi già đi nhanh hơn tuổi vật lý của tôi và tôi không có nhiều người hiểu,0
Tôi cảm thấy hoàn toàn tồi tệ,0
"Tôi đã đọc lại và cảm thấy ngạc nhiên thú vị khi thấy danh sách đọc của tôi chứa bốn cuốn sách tương tự, một cơ hội tốt để so sánh và đối chiếu khác nhau",5
Tôi tin rằng dựa trên lòng tham không liên quan gì đến cảm giác của tôi về đất nước yêu dấu của mình,2
"Tôi đang cảm thấy sợ hãi, lo lắng, phấn khích và sợ hãi, trong số hàng triệu thứ khác;",4
Tôi bắt đầu cảm thấy không hài lòng bởi sự dễ dàng và tiện lợi của tất cả,3
Tôi cảm thấy ghê tởm sự bẩn thỉu,3
"Tôi đã xem một số tập của Quantum Leap gần đây, một chương trình mà tôi luôn yêu thích và nó đột nhiên gây ấn tượng với tôi ngày hôm nay, đó chính xác là cảm giác của tôi nếu bạn không may bỏ lỡ chương trình này, nó tập trung vào một nhân vật tên là Dr",0
Tôi sẽ không cảm thấy tiếc vì đã bỏ bạn lại phía sau,0
Tôi không bao giờ cảm thấy ngây ngất hay bồng bềnh hay lo lắng,1
Tôi cảm thấy rất được chấp nhận,2
"Tôi cũng muốn nghe cách bất kỳ ai trong số các bạn xử lý các loại tình huống này, vì vậy nếu bạn có bất kỳ câu chuyện nào của riêng mình, vui lòng chia sẻ",1
Tôi không biết rằng nó có thể cảm thấy một chút tình yêu dành cho nhau và tôi hy vọng rằng tuần lễ đã kết thúc và để bạn có thể nhảy trở lại may mắn với Kleinkinders,2
Tôi đã uống thuốc vài tháng và tôi cảm thấy tuyệt vời,1
"Tôi cảm thấy áp lực tại bàn làm việc của tôi do đống nhiệm vụ đang chờ đợi tôi, tôi sẽ thường đóng gói và đi viết trong một góc yên tĩnh trong phòng ngủ, phòng khách hoặc nhà bếp của tôi",4
Tôi cảm thấy như cậu bé không có ý thức về giá trị vĩnh viễn cam chịu tiếp tục phá vỡ tất cả những gì có giá trị trong cuộc sống,0
Tôi đã từng thức dậy đôi khi cảm thấy sừng sững và phải kết liễu bản thân trước khi thức dậy,2
id đã vượt qua toàn bộ oh gawd im rất nhục nhã tôi không cảm thấy bị sỉ nhục,0
Tôi cảm thấy lộn xộn như căn phòng của mình,0
"Tôi cảm thấy rất đau khổ, tôi ước mình đã chết",0
"Tôi thực sự đánh giá cao điều này ngay cả khi nghĩ rằng tôi không phải là Kitô hữu, bất kỳ loại cầu nguyện nào cũng được chào đón và tôi đã cảm thấy rất lạc lõng và vì vậy",0
Tôi cảm thấy thất vọng cho cô ấy khi tôi đọc những chương đó,3
"Đôi khi tôi cảm thấy không thỏa đáng với tư cách là một người mẹ, cảm thấy như tôi đã thất bại và vẫn đoán được kỹ năng nuôi dạy con cái của mình",0
Tôi cảm thấy như mình đã bị đánh đập bởi một cầu thủ bóng đá người Mỹ sau đó bị một chiếc xe buýt ở London cán qua,0
Tôi thích bình luận vì vậy cảm thấy tự do,1
Tôi không cô đơn hay điên rồ vì cảm thấy quá chán nản,0
Tôi cảm thấy tuyệt vọng và buồn chán,0
Tôi đã cố gắng ngăn chặn tất cả những điều tôi đã làm khiến tôi cảm thấy hối hận và đau khổ mỗi ngày,0
Tôi cảm thấy rằng nhà lãnh đạo mà tôi ngưỡng mộ đang ích kỷ,2
Hôm nay tôi cảm thấy cực kỳ khốn nạn đến nỗi tôi đã làm điều mà tôi chưa bao giờ làm trong những năm tháng của cuộc đời mình,3
Tôi cảm thấy rất bực mình và tôi cảm thấy muốn ngủ,3
Tôi cảm thấy quá hy vọng vào tuần trước và bây giờ tôi cảm thấy như tôi cam chịu hơn để chờ đợi tuần tới hoặc có khả năng lâu hơn,0
Tôi nói rằng tôi cảm thấy như tôi đang trên bờ vực của rất lộn xộn,0
Khi bạn trai tôi nói với tôi lần cuối rằng anh ấy yêu tôi sau khi tôi trao cho anh ấy một nụ hôn bốc đồng,1
"Tôi đam mê làm một số công việc, tôi quên mất thời gian, tin tưởng mọi người dễ dàng cảm thấy bồn chồn cho đến khi công việc của tôi kết thúc",4
im cảm thấy bạn lên gắt gỏng,3
"Tôi cho rằng hầu hết các bài viết của tôi xuất phát từ một số cảm giác khẩn cấp về cảm xúc, vì vậy thường có cảm giác đen tối",0
Tôi có thể tìm tọa độ của hang động nhưng tôi cảm thấy phiêu lưu và quyết định tự tìm nó từ các hướng Tibris,1
Tôi thậm chí không thảo luận về tình cảm của tôi dành cho người yêu với bất kỳ ai,1
"Hôm nay tôi đã chụp được một số bức ảnh về bộ trang phục của mình, điều này cảm thấy khá lạ, đặc biệt là khi tôi đã không chụp bất kỳ bức ảnh nào trong một thời gian dài như vậy",5
"Tôi cảm thấy đam mê những vấn đề này, tôi muốn thấy những người khác trở nên đam mê và blog hop trở nên thú vị đối với tôi mặc dù có bao nhiêu công việc đi cùng với nó",2
Tôi cảm thấy như bây giờ tôi có cơ hội trở nên thông minh để nắm bắt kiến thức và thực sự tìm hiểu về mọi thứ tôi mơ ước được học,1
Tôi cảm thấy căng thẳng khi anh ấy cũng khó chịu vì điều đó,3
Tôi cảm thấy như nhiều người nên đủ can đảm để lên tiếng chống lại các tiêu chuẩn phi tiêu chuẩn của thị trường tự xuất bản bởi vì tất cả các tác giả tôi biết đều làm việc rất chăm chỉ và họ xứng đáng được tốt hơn,1
Tôi cảm thấy rằng bạn phải không sợ hãi như một nghệ sĩ bởi vì đã có những lúc tôi nghĩ rằng tôi là người duy nhất tin tưởng vào tôi,1
Hôm nay tôi cảm thấy băn khoăn,0
Tôi cảm thấy như tôi đang ở trong một thế giới mơ kỳ lạ nơi tôi có thể làm bất cứ điều gì hoàn toàn,5
Tôi cảm thấy buồn về điều đó,0
Tôi nghi ngờ tôi cũng đang đối phó với việc cai caffeine nhưng tôi nghĩ rằng bây giờ tôi đã tìm ra một hệ thống ăn uống hoạt động tốt cho tôi và tôi cảm thấy fab,1
Tôi cảm thấy thực sự kỳ lạ,5
"Tôi cảm thấy khó chịu vì đã bỏ lỡ chỉ dẫn trực tiếp từ Sư phụ Lý, không bao giờ được bỏ qua một cách tình cờ, tôi phải thừa nhận cơ thể mình chỉ cảm thấy như nó cần nghỉ ngơi",3
Tôi thực sự cảm thấy trong trái tim chúng ta nên chung thủy với nhau nếu đó là cô gái yo,1
"Tôi thức dậy sáng nay với một gánh nặng trong lòng, cảm thấy hơi nản lòng và chất vấn Chúa về một số điều vẫn chưa rõ ràng đối với tôi",0
Tôi muốn tất cả mọi người bất kể lối sống của họ là gì để cảm thấy một chút quyến rũ,1
"Tôi gắn bó với anh ấy và cảm thấy tình cảm yêu thương đối với anh ấy và nhớ anh ấy, nhớ nhà vì anh ấy",2
Tôi đã đi cho một loại cảm giác cam cầm tay lol mà tôi chỉ vui mừng,1
Tôi cảm thấy như bạn sẽ hoàn toàn hài lòng với kết quả,1
Tôi cảm thấy bị tra tấn và ghê tởm giống hệt như cảm giác của tôi vào ngày cuối cùng của Lances rời đi,4
"Tôi đang nằm trên cánh tay biến mất của mình chơi trên máy tính, sau đó tôi đứng dậy để xoay người ăn tối, nhưng trên đường đi, cảm giác kỳ lạ này trong ngực cổ áo của tôi cảm thấy như một luồng điện giật tôi hoặc một cái gì đó sau đó là chân trái của tôi",5
Tôi cảm thấy như những năm đại học quý giá của mình đang bị lãng phí trong thói quen hàng ngày,1
"Tôi có cảm giác mọi người nghĩ tôi thiếu quyết đoán và trẻ con, điều này không hoàn toàn đúng, không đến mức tôi thể hiện",4
